Id,Contact__c,Case__c,Name,CreatedDate,NPS_Score__c,Additional_Comments__c,NPS_Formula__c,CES_Score__c,What_can_SAI_make_easier_for_you__c,Post_Chat_Score__c
a3I0W0000027OOIUA2,0030W00003RtzrsQAB,5000W000019iMwgQAE,GetFeedback Survey Response: Net Promoter Score,1/24/2018 12:42,10,I think the industry will have to move towards implementing SAFe in their organisations...,1,,,
a3I0W0000027OONUA2,0030W00003LhDnSQAV,5000W000019iKSFQA2,GetFeedback Survey Response: Net Promoter Score,1/24/2018 14:08,10,"Support is always quick to respond, answers the questions asked.  Very efficient.",1,,,
a3I0W0000027OOSUA2,0030W00003N6E7VQAV,5000W000019iMGVQA2,GetFeedback Survey Response: Net Promoter Score,1/24/2018 15:07,10,"When I submit questions, I receive responses very quickly.",1,,,
a3I0W0000027OOXUA2,0030W00003N63I3QAJ,5000W000019iPZLQA2,GetFeedback Survey Response: Net Promoter Score,1/24/2018 16:51,10,,1,,,
a3I0W0000027OOcUAM,0030W00003NKlArQAL,5000W000019iK72QAE,GetFeedback Survey Response: Net Promoter Score,1/24/2018 18:46,10,,1,,,
a3I0W0000027OOhUAM,003d000002y73KLAAY,5000W000019iMOeQAM,GetFeedback Survey Response: Net Promoter Score,1/24/2018 19:03,9,The website upload of roster is till confusing.,1,,,
a3I0W0000027OOwUAM,0030W00003PagMWQAZ,5000W000019iOt5QAE,GetFeedback Survey Response: Net Promoter Score,1/24/2018 21:11,10,,1,,,
a3I0W0000027OP1UAM,0030W00003Rv9fpQAB,5000W000019iPSoQAM,GetFeedback Survey Response: Net Promoter Score,1/25/2018 2:21,3,"I can't get see anything on the Community page. The site accepts my site link through Google Chrome, but I can't open anything on the site. Very frustrating web design.",-1,,,
a3I0W0000027OS6UAM,0030W00003RtwjeQAB,5000W000019iIRUQA2,GetFeedback Survey Response: Net Promoter Score,1/25/2018 17:29,5,,-1,,,
a3I0W0000027OSBUA2,0030W00003N5qF8QAJ,5000W000019iOgpQAE,GetFeedback Survey Response: Net Promoter Score,1/25/2018 17:50,10,,1,,,
a3I0W0000027OSGUA2,0030W00003LhtmnQAB,5000W000019iMKSQA2,GetFeedback Survey Response: Net Promoter Score,1/25/2018 18:02,10,This is not my first time to contact the office.  I always get great support and quick response from you all!!!!  Thanks!,1,,,
a3I0W0000027OSLUA2,003d000003IYVJfAAP,5000W000019iHUhQAM,GetFeedback Survey Response: Net Promoter Score,1/25/2018 18:28,9,,1,,,
a3I0W0000027OSQUA2,003d000003JuHdzAAF,5000W000019iKk9QAE,GetFeedback Survey Response: Net Promoter Score,1/25/2018 18:55,7,"I don't find the enablements to be particularly helpful, especially since I can't get the materials till I do the enablement.  Once I get the materials, I need to go through the enablement again so that I can capture any notes in the slides so that I can deliver the material.  Often, I find the enablements are not really adding anything.  The key takeaways are very useful, but those are not written anywhere, so I end up having to hand-write them or add them to my own copy of the slide notes.  Also very time consuming and not helpful that I have to do that.  Can't those be added to the slide notes?  Listening to a video is not making me more able to deliver the course.  I need it in the slide notes.  I can't remember all the details over 2 days -- I need notes!",0,,,
a3I0W0000027OSVUA2,0030W00003RtY0gQAF,5000W000019iOx7QAE,GetFeedback Survey Response: Net Promoter Score,1/25/2018 21:10,8,,0,,,
a3I0W0000027OSuUAM,003d000002OXun5AAD,5000W000019iKr0QAE,GetFeedback Survey Response: Net Promoter Score,1/25/2018 22:38,9,,1,,,
a3I0W0000027OSzUAM,003d000002uxjrHAAQ,5000W000019iQjbQAE,GetFeedback Survey Response: Net Promoter Score,1/26/2018 6:54,8,,0,,,
a3I0W0000027OT4UAM,003d000002uxjrHAAQ,5000W000019iQkZQAU,GetFeedback Survey Response: Net Promoter Score,1/26/2018 6:57,8,,0,,,
a3I0W0000027OT9UAM,0030W00003Rv4LAQAZ,5000W000019iOlfQAE,GetFeedback Survey Response: Net Promoter Score,1/26/2018 10:24,2,,-1,,,
a3I0W0000027OTxUAM,003d0000034fvhgAAA,5000W000019iQXVQA2,GetFeedback Survey Response: Net Promoter Score,1/26/2018 14:33,10,,1,,,
a3I0W0000027OVPUA2,0030W00003RvamsQAB,5000W000019iPmjQAE,GetFeedback Survey Response: Net Promoter Score,1/26/2018 15:17,9,,1,,,
a3I0W0000027OVUUA2,0030W00003RvamsQAB,5000W000019iPmjQAE,GetFeedback Survey Response: Net Promoter Score,1/26/2018 15:22,9,,1,,,
a3I0W0000027OVeUAM,003d000002aTWAnAAO,5000W000019iS6gQAE,GetFeedback Survey Response: Net Promoter Score,1/26/2018 17:31,10,Support responds on time and are always very helpful,1,,,
a3I0W0000027OVjUAM,003d000002OXujcAAD,5000W000019iSSrQAM,GetFeedback Survey Response: Net Promoter Score,1/26/2018 17:44,10,,1,,,
a3I0W0000027OWrUAM,003d000003IcEzmAAF,5000W000019iMLGQA2,GetFeedback Survey Response: Net Promoter Score,1/26/2018 20:43,10,,1,,,
a3I0W0000027OXGUA2,003d0000036jjGuAAI,5000W000019iTPoQAM,GetFeedback Survey Response: Net Promoter Score,1/26/2018 22:13,10,Great e-mail service. Great product in general. Your site to upload rosters totally sucks. Cant beleave i must manually create a csv file.,1,,,
a3I0W0000027NofUAE,003d0000030uvyLAAQ,5000W000016mNrUQAU,GetFeedback Survey Response: Net Promoter Score,1/9/2018 20:50,9,You guys are great!,1,,,
a3I0W0000027NwwUAE,003d0000030nhbnAAA,5000W000019i7zNQAQ,GetFeedback Survey Response: Net Promoter Score,1/15/2018 4:52,9,"It would help that the automated response received from Scaled Agile Support when a ticket is raised from my end, has my ticket in the trailing email. It is difficult to know which TICKET ID relates to which ticket. Because there is no link between the two.",1,,,
a3I0W0000027O7gUAE,003d000002uzfRRAAY,5000W000019iAzzQAE,GetFeedback Survey Response: Net Promoter Score,1/19/2018 12:32,10,,1,,,
a3I0W0000027OXQUA2,0030W00003JvzWOQAZ,5000W000019iORQQA2,GetFeedback Survey Response: Net Promoter Score,1/27/2018 13:05,9,,1,,,
a3I0W0000027OXVUA2,003d000002aTVB3AAO,5000W000019iSSIQA2,GetFeedback Survey Response: Net Promoter Score,1/27/2018 14:23,10,,1,,,
a3I0W0000027OXaUAM,0030W00003RvCI4QAN,5000W000019iTluQAE,GetFeedback Survey Response: Net Promoter Score,1/27/2018 20:11,10,,1,,,
a3I0W0000027OXfUAM,0030W00003N6BSBQA3,5000W000019iV3GQAU,GetFeedback Survey Response: Net Promoter Score,1/27/2018 22:20,10,,1,,,
a3I0W0000027OXpUAM,0030W00003Lg1WZQAZ,5000W000019iUdcQAE,GetFeedback Survey Response: Net Promoter Score,1/28/2018 2:15,9,,1,,,
a3I0W0000027OXuUAM,003d000002aTWolAAG,5000W000019iVRrQAM,GetFeedback Survey Response: Net Promoter Score,1/28/2018 10:38,10,"When I have contacted SAFe with an inquiry, I have always got a reasonable response turn around and very professional help. Very helpful staff also addresses my needs. 

Please consider providing them a ""Trump"" tax  break bonus.

Sincerely,
Armando",1,,,
a3I0W0000027OXzUAM,0030W00003RvO7xQAF,5000W000019iTe5QAE,GetFeedback Survey Response: Net Promoter Score,1/28/2018 15:47,7,,0,,,
a3I0W0000027OY4UAM,003d000002aTd4lAAC,5000W000019iTCuQAM,GetFeedback Survey Response: Net Promoter Score,1/28/2018 18:54,10,Just love them!,1,,,
a3I0W0000027OY9UAM,003d0000030v68cAAA,5000W000019iXe9QAE,GetFeedback Survey Response: Net Promoter Score,1/28/2018 19:54,9,,1,,,
a3I0W0000027OYEUA2,003d000002OXv5qAAD,5000W000019iIx6QAE,GetFeedback Survey Response: Net Promoter Score,1/28/2018 19:54,9,,1,,,
a3I0W0000027OYJUA2,003d000002aTdH8AAK,5000W000019iWZXQA2,GetFeedback Survey Response: Net Promoter Score,1/29/2018 2:14,10,Very helpful and prompt assistance!,1,,,
a3I0W0000027OYOUA2,0030W00003RtgPxQAJ,5000W000019iXAdQAM,GetFeedback Survey Response: Net Promoter Score,1/29/2018 2:56,10,,1,,,
a3I0W0000027OYTUA2,0030W00003LhTM2QAN,5000W000019iQtvQAE,GetFeedback Survey Response: Net Promoter Score,1/29/2018 4:06,8,,0,,,
a3I0W0000027OYYUA2,0030W00003Rtf1dQAB,5000W000019iXTBQA2,GetFeedback Survey Response: Net Promoter Score,1/29/2018 4:31,9,No,1,,,
a3I0W0000027OYdUAM,0030W00003OCgZFQA1,5000W000019iOT7QAM,GetFeedback Survey Response: Net Promoter Score,1/29/2018 8:50,10,,1,,,
a3I0W0000027OYiUAM,0030W00003PbG9uQAF,5000W000019iXTpQAM,GetFeedback Survey Response: Net Promoter Score,1/29/2018 9:54,10,,1,,,
a3I0W0000027OYnUAM,0030W00003RvpxBQAR,5000W000019iYoUQAU,GetFeedback Survey Response: Net Promoter Score,1/29/2018 13:26,10,,1,,,
a3I0W0000027OYsUAM,0030W00003RGGKcQAP,5000W000019iV7mQAE,GetFeedback Survey Response: Net Promoter Score,1/29/2018 13:35,10,,1,,,
a3I0W0000027OYxUAM,003d000003IbB4zAAF,5000W000019iXCtQAM,GetFeedback Survey Response: Net Promoter Score,1/29/2018 13:36,10,,1,,,
a3I0W0000027OZ2UAM,003d000002OXuh9AAD,5000W000019iZe1QAE,GetFeedback Survey Response: Net Promoter Score,1/29/2018 15:15,10,I am extremely happy with the speed at which I get answers. The community site has improved dramatically.,1,,,
a3I0W0000027OZRUA2,003d000001s8667AAA,5000W000019iT8JQAU,GetFeedback Survey Response: Net Promoter Score,1/29/2018 16:26,10,Thank you! Responses to our client's questions were handled both courteously and promptly.,1,,,
a3I0W0000027OZWUA2,003d000003FM3vyAAD,5000W000019iZ85QAE,GetFeedback Survey Response: Net Promoter Score,1/29/2018 16:47,10,,1,,,
a3I0W0000027OZbUAM,0030W00003RvCHxQAN,5000W000019ieU1QAI,GetFeedback Survey Response: Net Promoter Score,1/29/2018 16:51,10,My issue was addressed very promptly.,1,,,
a3I0W0000027OZlUAM,003d000003H9SCgAAN,5000W000019iT1mQAE,GetFeedback Survey Response: Net Promoter Score,1/29/2018 16:57,10,,1,,,
a3I0W0000027OZqUAM,003d000002OXNlzAAH,5000W000019iZUGQA2,GetFeedback Survey Response: Net Promoter Score,1/29/2018 17:15,8,They were very responsive and helpful!,0,,,
a3I0W0000027OZvUAM,0030W00003RuzxzQAB,5000W000019iazPQAQ,GetFeedback Survey Response: Net Promoter Score,1/29/2018 18:10,5,,-1,,,
a3I0W0000027Oa0UAE,003d000002aTbUBAA0,5000W000019ib37QAA,GetFeedback Survey Response: Net Promoter Score,1/29/2018 18:12,10,The SAFe  support team is hands down the best group of support professionals I have ever had the pleasure to work with.,1,,,
a3I0W0000027OaAUAU,003d000002aTdhqAAC,5000W000019ib8vQAA,GetFeedback Survey Response: Net Promoter Score,1/29/2018 18:34,9,,1,,,
a3I0W0000027OaFUAU,0030W00003JwPV8QAN,5000W000019iaFCQAY,GetFeedback Survey Response: Net Promoter Score,1/29/2018 18:55,10,,1,,,
a3I0W0000027OaKUAU,003d000003Ao8DkAAJ,5000W000019idHaQAI,GetFeedback Survey Response: Net Promoter Score,1/29/2018 19:10,10,,1,,,
a3I0W0000027OaPUAU,003d000002aTWgjAAG,5000W000019iYTgQAM,GetFeedback Survey Response: Net Promoter Score,1/29/2018 20:08,9,,1,,,
a3I0W0000027OaUUAU,003d000003H89QyAAJ,5000W000019iYKAQA2,GetFeedback Survey Response: Net Promoter Score,1/29/2018 20:15,7,,0,,,
a3I0W0000027OaZUAU,003d000002aTZjxAAG,5000W000019iaSVQAY,GetFeedback Survey Response: Net Promoter Score,1/29/2018 21:24,10,,1,,,
a3I0W0000027OaeUAE,003d000002aTVI2AAO,5000W000019hv3xQAA,GetFeedback Survey Response: Net Promoter Score,1/29/2018 21:39,9,,1,,,
a3I0W0000027OayUAE,0030W00003LgY70QAF,5000W000019iWSqQAM,GetFeedback Survey Response: Net Promoter Score,1/29/2018 22:17,10,,1,,,
a3I0W0000027Ob3UAE,0030W00003Rtuw2QAB,5000W000019iZRWQA2,GetFeedback Survey Response: Net Promoter Score,1/29/2018 22:37,9,,1,,,
a3I0W0000027Ob8UAE,0030W00003RuSEmQAN,5000W000019iby3QAA,GetFeedback Survey Response: Net Promoter Score,1/29/2018 23:35,10,,1,,,
a3I0W0000027ObDUAU,003d0000036iLCAAA2,5000W000019ibgdQAA,GetFeedback Survey Response: Net Promoter Score,1/30/2018 0:45,10,,1,,,
a3I0W0000027ObIUAU,003d000002erXqYAAU,5000W000019iadnQAA,GetFeedback Survey Response: Net Promoter Score,1/30/2018 1:47,9,,1,,,
a3I0W0000027ObNUAU,003d000002aTcZrAAK,5000W000019iZncQAE,GetFeedback Survey Response: Net Promoter Score,1/30/2018 5:59,8,,0,,,
a3I0W0000027ObSUAU,0030W00003LivdfQAB,5000W000019ibJZQAY,GetFeedback Survey Response: Net Promoter Score,1/30/2018 6:33,8,,0,,,
a3I0W0000027ObXUAU,0030W00003RuTzwQAF,5000W000019ia1PQAQ,GetFeedback Survey Response: Net Promoter Score,1/30/2018 7:02,8,,0,,,
a3I0W0000027ObcUAE,0030W00003RvIyVQAV,5000W000019ia1jQAA,GetFeedback Survey Response: Net Promoter Score,1/30/2018 7:17,8,,0,,,
a3I0W0000027ObhUAE,003d000002aTY5oAAG,5000W000016miQCQAY,GetFeedback Survey Response: Net Promoter Score,1/30/2018 8:02,10,no,1,,,
a3I0W0000027OdYUAU,003d000002erXauAAE,5000W000019iaGtQAI,GetFeedback Survey Response: Net Promoter Score,1/30/2018 16:07,10,Great Service! Thanks to all!,1,,,
a3I0W0000027Oe2UAE,003d000002lY9ogAAC,5000W000019ibhMQAQ,GetFeedback Survey Response: Net Promoter Score,1/30/2018 18:49,10,,1,,,
a3I0W0000027OeRUAU,003d000003DoG4sAAF,5000W000019i986QAA,GetFeedback Survey Response: Net Promoter Score,1/31/2018 2:28,3,,-1,,,
a3I0W0000027OfAUAU,003d000002aTX8XAAW,5000W000019iijBQAQ,GetFeedback Survey Response: Net Promoter Score,1/31/2018 17:33,10,,1,,,
a3I0W0000027OfFUAU,0030W00003Pbg2SQAR,5000W000019ic54QAA,GetFeedback Survey Response: Net Promoter Score,1/31/2018 18:04,8,The enablement videos should be deeper.,0,,,
a3I0W0000027OfyUAE,0030W00003Lhxh9QAB,5000W000019iWuuQAE,GetFeedback Survey Response: Net Promoter Score,1/31/2018 20:29,10,,1,,,
a3I0W0000027Og3UAE,0030W00003RtaZZQAZ,5000W000019idOgQAI,GetFeedback Survey Response: Net Promoter Score,2/1/2018 1:03,8,-,0,,,
a3I0W0000027Og8UAE,0030W00003RvV08QAF,5000W000019iduhQAA,GetFeedback Survey Response: Net Promoter Score,2/1/2018 1:15,10,Very quick response. I certainly did not expect the issue to be resolved on a Sunday.,1,,,
a3I0W0000027OXkUAM,003d0000030mpxlAAA,5000W000019iWKmQAM,GetFeedback Survey Response: Net Promoter Score,1/28/2018 0:31,10,"I haven't had an inquiry that was not replied to within 24 hours, and I had many of them.
I haven't had a call attempt that didn't go through and was not satisfactorily resolved.
Keep up this brilliant service, if you want to grow further.
Members pay fees and they expect great service and you do provide great service.
Most important is not that they pay, but that often they need a quick help as they may set up a course, or register for a course. Timely help is very important.",1,,,
a3I0W0000027ObmUAE,003d0000030oKyHAAU,5000W000019iRPwQAM,GetFeedback Survey Response: Net Promoter Score,1/30/2018 9:44,0,Requested a refund on purchased licenses. Got a polite response and flexibility around switching licenses between products but not resolving the actual query of refunding the unused licenses that was purchased. In other economies like Africa (exchange rate significant) the investment to license people are expensive and should be taken into consideration.,-1,,,
a3I0W0000027OgDUAU,0030W00003RttoLQAR,5000W000019iD5sQAE,GetFeedback Survey Response: Net Promoter Score,2/1/2018 3:10,5,,-1,,,
a3I0W0000027OgIUAU,0030W00003RvpiVQAR,5000W000019idJHQAY,GetFeedback Survey Response: Net Promoter Score,2/1/2018 5:10,10,Fast and accurate service. Thanks!,1,,,
a3I0W0000027OgNUAU,003d000003Be9dkAAB,5000W000019hyEDQAY,GetFeedback Survey Response: Net Promoter Score,2/1/2018 8:49,10,"People I interacted with were nice and skilled enough to help me. However, regarding the certification renewal policy, I suggested that unemployed people seeking a new job might have another extra discount to renew the certification they sell also in their job interview. Have a nice day.",1,,,
a3I0W0000027OgSUAU,003d000002OXuVAAA1,5000W000019iaGFQAY,GetFeedback Survey Response: Net Promoter Score,2/1/2018 12:00,9,Good response times - generally within 24 hrs,1,,,
a3I0W0000027OgXUAU,003d0000039lJjFAAU,5000W000019ifPCQAY,GetFeedback Survey Response: Net Promoter Score,2/1/2018 14:53,10,,1,,,
a3I0W0000027OgcUAE,003d0000030nhbnAAA,5000W000019ieSPQAY,GetFeedback Survey Response: Net Promoter Score,2/1/2018 15:28,10,,1,,,
a3I0W0000027OghUAE,003d0000037TSkCAAW,5000W000019idyPQAQ,GetFeedback Survey Response: Net Promoter Score,2/1/2018 15:46,10,"Support resources were very prompt, and efficient in solving my problem.  Extremely happy with the outcome.",1,,,
a3I0W0000027OgmUAE,003d000002qL5XiAAK,5000W000019ieofQAA,GetFeedback Survey Response: Net Promoter Score,2/1/2018 16:21,8,,0,,,
a3I0W0000027OgrUAE,0030W00003RvqPkQAJ,5000W000019ieJNQAY,GetFeedback Survey Response: Net Promoter Score,2/1/2018 16:41,10,,1,,,
a3I0W0000027OgwUAE,0030W00003OrC96QAF,5000W000019idojQAA,GetFeedback Survey Response: Net Promoter Score,2/1/2018 16:47,8,,0,,,
a3I0W0000027Oh1UAE,003d000002aTZ8cAAG,5000W000019if7DQAQ,GetFeedback Survey Response: Net Promoter Score,2/1/2018 17:08,9,my answer was given quickly,1,,,
a3I0W0000027Oh6UAE,0030W00003RtxxwQAB,5000W000019ie64QAA,GetFeedback Survey Response: Net Promoter Score,2/1/2018 17:23,3,not enough support to help pass exams,-1,,,
a3I0W0000027OhBUAU,0030W00003RuYZDQA3,5000W000019ie5pQAA,GetFeedback Survey Response: Net Promoter Score,2/1/2018 18:14,3,Yes. The subject matter could be explained with simpler examples. If more people from waterfall have to buy this . There needs to be more clarity,-1,,,
a3I0W0000027OhLUAU,003d0000038gHdUAAU,5000W000019ime3QAA,GetFeedback Survey Response: Net Promoter Score,2/1/2018 19:28,10,"Fast & clear, thank you!",1,,,
a3I0W0000027OhQUAU,0030W00003ODIYCQA5,5000W000019ifV5QAI,GetFeedback Survey Response: Net Promoter Score,2/1/2018 19:50,10,,1,,,
a3I0W0000027OhVUAU,0030W00003OBFfOQAX,5000W000019if4sQAA,GetFeedback Survey Response: Net Promoter Score,2/1/2018 20:03,9,Great customer service for extending test taking time due to heavy work releases.,1,,,
a3I0W0000027OhaUAE,0030W00003Rw2cFQAR,5000W000019iflrQAA,GetFeedback Survey Response: Net Promoter Score,2/1/2018 20:33,10,,1,,,
a3I0W0000027OhfUAE,003d000002eplSLAAY,5000W000019iemKQAQ,GetFeedback Survey Response: Net Promoter Score,2/1/2018 21:07,5,Good response time but messy with the SPCT track,-1,,,
a3I0W0000027OhkUAE,0030W00003RvCHpQAN,5000W000019igHTQAY,GetFeedback Survey Response: Net Promoter Score,2/1/2018 21:49,8,,0,,,
a3I0W0000027OhpUAE,003d000002aTa2kAAC,5000W000019if7wQAA,GetFeedback Survey Response: Net Promoter Score,2/1/2018 23:25,7,,0,,,
a3I0W0000027OhuUAE,003d000002aTa2kAAC,5000W000019if7wQAA,GetFeedback Survey Response: Net Promoter Score,2/1/2018 23:26,7,,0,,,
a3I0W0000027OhzUAE,0030W00003RwDJGQA3,5000W000019igQLQAY,GetFeedback Survey Response: Net Promoter Score,2/1/2018 23:39,5,,-1,,,
a3I0W0000027Oi4UAE,003d000002OXuniAAD,5000W000019ieGOQAY,GetFeedback Survey Response: Net Promoter Score,2/1/2018 23:41,9,,1,,,
a3I0W0000027Oi9UAE,0030W00003QvXz8QAF,5000W000019igX7QAI,GetFeedback Survey Response: Net Promoter Score,2/2/2018 0:52,10,,1,,,
a3I0W0000027OiEUAU,003d000002OXv2dAAD,5000W000019ie3FQAQ,GetFeedback Survey Response: Net Promoter Score,2/2/2018 4:53,10,You guys rock!,1,,,
a3I0W0000027OiJUAU,0030W00003JvzwpQAB,5000W000019ie9NQAQ,GetFeedback Survey Response: Net Promoter Score,2/2/2018 6:07,10,No,1,,,
a3I0W0000027OiOUAU,003d000002aTWXNAA4,5000W000019ieGdQAI,GetFeedback Survey Response: Net Promoter Score,2/2/2018 6:58,8,,0,,,
a3I0W0000027OiTUAU,0030W00003RvfvXQAR,5000W000019icJkQAI,GetFeedback Survey Response: Net Promoter Score,2/2/2018 15:09,8,nil,0,,,
a3I0W0000027OisUAE,003d000002aTcpBAAS,5000W000019ifEdQAI,GetFeedback Survey Response: Net Promoter Score,2/2/2018 15:36,8,"Feedback is always good, but not necessarily timely, probably due to time-zone coverage - I am in Dublin, Ireland :-)",0,,,
a3I0W0000027Oj2UAE,0030W00003RteSKQAZ,5000W000019igTyQAI,GetFeedback Survey Response: Net Promoter Score,2/2/2018 16:28,10,,1,,,
a3I0W0000027Oj7UAE,0030W00003PcGYnQAN,5000W000019igkLQAQ,GetFeedback Survey Response: Net Promoter Score,2/2/2018 16:41,8,,0,,,
a3I0W0000027OjbUAE,0030W00003RvCk9QAF,5000W000019igcHQAQ,GetFeedback Survey Response: Net Promoter Score,2/2/2018 17:32,10,"personalmente he tenido varios contratiempos con las plataformas (cursos de COBIT y SAFe), sin embargo el servicio de soporte lo ha resuelto satisfactoriamente siempre.",1,,,
a3I0W0000027OjgUAE,003d000002aTZ3AAAW,5000W000019igxjQAA,GetFeedback Survey Response: Net Promoter Score,2/2/2018 19:05,10,,1,,,
a3I0W0000027OkPUAU,0030W00003RGYmKQAX,5000W000019ii9IQAQ,GetFeedback Survey Response: Net Promoter Score,2/2/2018 20:49,10,,1,,,
a3I0W0000027Ol8UAE,0030W00003Lh3g7QAB,5000W000019ii7HQAQ,GetFeedback Survey Response: Net Promoter Score,2/2/2018 21:13,10,Amazing fast response.,1,,,
a3I0W0000027OlDUAU,0030W00003RDMheQAH,5000W000019igLVQAY,GetFeedback Survey Response: Net Promoter Score,2/2/2018 21:15,10,,1,,,
a3I0W0000027OlIUAU,0030W00003RteRGQAZ,5000W000019i3AaQAI,GetFeedback Survey Response: Net Promoter Score,2/2/2018 21:45,10,,1,,,
a3I0W0000027OlhUAE,0030W00003RtxxwQAB,5000W000019igtNQAQ,GetFeedback Survey Response: Net Promoter Score,2/2/2018 22:02,4,Help to get in is very good during the week - but not having support late day or on the weekend is problematic for those of us who work most days all day.  Support for taking the test is week - this needs improvement.,-1,,,
